"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
4,"F","Y",13,655.1075,634.9894,0.969290383639327,129,6,"C","zED",0.425,0.425,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,27,18,"C","zFD",0.56969697,0.454545455,0,0,0.66
4,"F","Y",13,655.1075,634.9894,0.969290383639327,47,18,"C","ND",0.56969697,0.454545455,0.5525,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,87,18,"T","zED",0.56969697,0.454545455,0,0.404191617,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,107,18,"T","zFD",0.56969697,0.454545455,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,127,18,"T","ND",0.56969697,0.454545455,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,114,13,"T","ND",0.529329609,0.488826816,0.588235294,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,83,19,"C","zED",0.470512821,0.497435897,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,154,13,"C","zEFD",0.529329609,0.488826816,0,0,0.739130435
4,"F","Y",13,655.1075,634.9894,0.969290383639327,10,8,"C","zED",0.36039604,0.36039604,NA,NA,NA
4,"F","Y",13,655.1075,634.9894,0.969290383639327,42,14,"C","ND",0.565749235,0.565749235,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,62,14,"T","zFD",0.565749235,0.565749235,0,0,0.481751825
4,"F","Y",13,655.1075,634.9894,0.969290383639327,82,14,"C","zEFD",0.565749235,0.565749235,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,28,3,"C","ND",0.282485876,0.300847458,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,126,4,"C","zED",0.307228916,0.303614458,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,146,4,"C","zEFD",0.307228916,0.303614458,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,130,8,"C","zEFD",0.36039604,0.36039604,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,33,7,"T","ND",0.360759494,0.360759494,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,11,9,"C","zED",0.431034483,0.320689655,0,0.1525,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,95,20,"C","zFD",0.473684211,0.486215539,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,119,2,"C","ND",0.380519481,0.337662338,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,139,2,"C","zED",0.380519481,0.337662338,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,160,15,"C","ND",0.478571429,0.471428571,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,131,9,"T","ND",0.431034483,0.320689655,0.406896552,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,151,9,"T","zFD",0.431034483,0.320689655,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,21,17,"T","zEFD",0.341517857,0.424107143,0,0,0.66
4,"F","Y",13,655.1075,634.9894,0.969290383639327,41,17,"T","zFD",0.341517857,0.424107143,0,0,0.3
4,"F","Y",13,655.1075,634.9894,0.969290383639327,32,12,"C","zEFD",0.636363636,0.515970516,0.1125,0.8875,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,149,6,"C","zFD",0.425,0.425,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,5,5,"T","zEFD",0.294520548,0.294520548,0.7225,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,72,12,"C","zED",0.636363636,0.515970516,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,53,7,"T","zED",0.360759494,0.360759494,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,73,7,"T","zFD",0.360759494,0.360759494,0.392156863,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,145,5,"T","zFD",0.294520548,0.294520548,0.608024691,0,0.391975309
4,"F","Y",13,655.1075,634.9894,0.969290383639327,29,6,"C","ND",0.425,0.425,NA,NA,NA
4,"F","Y",13,655.1075,634.9894,0.969290383639327,49,6,"T","zED",0.425,0.425,0.2675,0.7075,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,69,6,"T","zFD",0.425,0.425,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,89,6,"C","zEFD",0.425,0.425,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,157,11,"C","zEFD",0.462184874,0.476190476,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,12,12,"T","zFD",0.636363636,0.515970516,0.7275,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,90,8,"T","zED",0.36039604,0.36039604,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,38,10,"C","zFD",0.232018561,0.232018561,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,13,7,"C","zEFD",0.360759494,0.360759494,0,0,0.832089552
4,"F","Y",13,655.1075,634.9894,0.969290383639327,113,7,"C","ND",0.360759494,0.360759494,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,152,12,"T","zED",0.636363636,0.515970516,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,14,13,"C","zED",0.529329609,0.488826816,0.0875,0.87,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,93,7,"T","zEFD",0.360759494,0.360759494,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,50,8,"T","zEFD",0.36039604,0.36039604,0.2325,0.5925,0.175
4,"F","Y",13,655.1075,634.9894,0.969290383639327,134,13,"C","zFD",0.529329609,0.488826816,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,155,20,"T","zEFD",0.473684211,0.486215539,0.443835616,0.556164384,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,30,8,"T","zFD",0.36039604,0.36039604,0.8375,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,58,10,"T","zEFD",0.232018561,0.232018561,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,96,1,"T","zEFD",0.242682927,0.280487805,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,8,3,"C","zEFD",0.282485876,0.300847458,0,0,0.33
4,"F","Y",13,655.1075,634.9894,0.969290383639327,18,10,"T","zED",0.232018561,0.232018561,0.44,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,34,13,"C","ND",0.529329609,0.488826816,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,115,20,"C","ND",0.473684211,0.486215539,0.47,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,135,20,"T","zED",0.473684211,0.486215539,0.309608541,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,64,16,"T","zEFD",0.417227456,0.390309556,0.7375,0.2625,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,111,9,"C","zEFD",0.431034483,0.320689655,0.182795699,0.817204301,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,104,16,"C","ND",0.417227456,0.390309556,0.992957746,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,159,2,"T","zFD",0.380519481,0.337662338,0.531746032,0,0.468253968
4,"F","Y",13,655.1075,634.9894,0.969290383639327,70,8,"T","ND",0.36039604,0.36039604,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,51,9,"C","ND",0.431034483,0.320689655,0.1525,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,52,12,"C","ND",0.636363636,0.515970516,0.21,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,54,13,"T","zFD",0.529329609,0.488826816,0.015,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,74,13,"T","zEFD",0.529329609,0.488826816,0,0,0.776666667
4,"F","Y",13,655.1075,634.9894,0.969290383639327,31,9,"T","zEFD",0.431034483,0.320689655,0.8625,0.1375,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,84,16,"T","zED",0.417227456,0.390309556,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,91,9,"T","zED",0.431034483,0.320689655,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,71,9,"C","zFD",0.431034483,0.320689655,0,0,1
5,"F","Y",10,620.407,662.925,1.06853243112989,38,12,"C","zEFD",0.636363636,0.515970516,0,0.015,0.725
5,"F","Y",10,620.407,662.925,1.06853243112989,90,10,"C","zFD",0.232018561,0.232018561,0,0,0.5425
5,"F","Y",10,620.407,662.925,1.06853243112989,151,11,"T","zEFD",0.462184874,0.476190476,0.23,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,124,19,"C","zEFD",0.470512821,0.497435897,0.42,0.3725,0.0025
5,"F","Y",10,620.407,662.925,1.06853243112989,50,10,"C","ND",0.232018561,0.232018561,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,110,10,"C","zED",0.232018561,0.232018561,0.4425,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,18,12,"C","zED",0.636363636,0.515970516,0.565,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,139,7,"T","zFD",0.360759494,0.360759494,0.5625,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,86,14,"C","ND",0.565749235,0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,10,10,"T","zFD",0.232018561,0.232018561,0,0,0.814035088
5,"F","Y",10,620.407,662.925,1.06853243112989,70,10,"T","zEFD",0.232018561,0.232018561,0.7375,0.2625,0
5,"F","Y",10,620.407,662.925,1.06853243112989,131,11,"C","zED",0.462184874,0.476190476,0.0125,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,30,10,"T","zED",0.232018561,0.232018561,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,133,6,"C","ND",0.425,0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,152,9,"C","zED",0.431034483,0.320689655,0,0.7075,0
5,"F","Y",10,620.407,662.925,1.06853243112989,100,16,"C","zED",0.417227456,0.390309556,0.5525,0.29,0
5,"F","Y",10,620.407,662.925,1.06853243112989,113,6,"C","zEFD",0.425,0.425,0,0.27,0
5,"F","Y",10,620.407,662.925,1.06853243112989,26,14,"T","zED",0.565749235,0.565749235,0,0.6925,0
5,"F","Y",10,620.407,662.925,1.06853243112989,80,16,"C","zFD",0.417227456,0.390309556,0,0,0.2425
5,"F","Y",10,620.407,662.925,1.06853243112989,11,11,"T","ND",0.462184874,0.476190476,0.572519084,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,52,9,"C","zEFD",0.431034483,0.320689655,0,0.2825,0.6
5,"F","Y",10,620.407,662.925,1.06853243112989,159,7,"T","ND",0.360759494,0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,17,8,"C","zEFD",0.36039604,0.36039604,0.2225,0.7775,0
5,"F","Y",10,620.407,662.925,1.06853243112989,132,9,"T","zEFD",0.431034483,0.320689655,0.225,0.775,0
5,"F","Y",10,620.407,662.925,1.06853243112989,35,5,"C","zED",0.294520548,0.294520548,0,0.455,0
5,"F","Y",10,620.407,662.925,1.06853243112989,104,19,"C","ND",0.470512821,0.497435897,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,93,6,"C","zED",0.425,0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,55,5,"T","ND",0.294520548,0.294520548,0.465,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,126,14,"C","zEFD",0.565749235,0.565749235,0,0.4625,0.14
5,"F","Y",10,620.407,662.925,1.06853243112989,58,12,"C","ND",0.636363636,0.515970516,NA,NA,NA
5,"F","Y",10,620.407,662.925,1.06853243112989,157,8,"T","zFD",0.36039604,0.36039604,0.7575,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,12,9,"T","ND",0.431034483,0.320689655,0.8675,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,6,14,"T","ND",0.565749235,0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,69,15,"C","zFD",0.478571429,0.471428571,0,0,0.47
5,"F","Y",10,620.407,662.925,1.06853243112989,31,11,"C","zFD",0.462184874,0.476190476,0.2675,0,0.2625
5,"F","Y",10,620.407,662.925,1.06853243112989,112,9,"T","zFD",0.431034483,0.320689655,0,0,1
5,"F","Y",10,620.407,662.925,1.06853243112989,91,11,"C","ND",0.462184874,0.476190476,0.12,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,111,11,"T","zFD",0.462184874,0.476190476,0.2575,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,73,6,"C","zFD",0.425,0.425,0.3875,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,57,8,"T","ND",0.36039604,0.36039604,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,138,12,"T","ND",0.636363636,0.515970516,0.4575,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,67,13,"T","zFD",0.529329609,0.488826816,0.9775,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,153,6,"T","zFD",0.425,0.425,0.0725,0,0.23
5,"F","Y",10,620.407,662.925,1.06853243112989,120,16,"T","zEFD",0.417227456,0.390309556,0.805,0.195,0
5,"F","Y",10,620.407,662.925,1.06853243112989,78,12,"C","zFD",0.636363636,0.515970516,0,0,0.5875
5,"F","Y",10,620.407,662.925,1.06853243112989,99,7,"T","zEFD",0.360759494,0.360759494,0,0.6425,0
5,"F","Y",10,620.407,662.925,1.06853243112989,119,7,"T","zED",0.360759494,0.360759494,0.395,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,14,1,"C","zEFD",0.242682927,0.280487805,0.6625,0.295,0
5,"F","Y",10,620.407,662.925,1.06853243112989,34,1,"C","zFD",0.242682927,0.280487805,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,54,1,"T","ND",0.242682927,0.280487805,0.1325,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,74,1,"C","zED",0.242682927,0.280487805,0,0.29,0
5,"F","Y",10,620.407,662.925,1.06853243112989,37,8,"T","zED",0.36039604,0.36039604,0.220149254,0.182835821,0
5,"F","Y",10,620.407,662.925,1.06853243112989,149,15,"T","zFD",0.478571429,0.471428571,0,0,0.855
5,"F","Y",10,620.407,662.925,1.06853243112989,77,8,"C","zFD",0.36039604,0.36039604,0,0,1
5,"F","Y",10,620.407,662.925,1.06853243112989,97,8,"T","zEFD",0.36039604,0.36039604,NA,NA,NA
5,"F","Y",10,620.407,662.925,1.06853243112989,117,8,"C","zED",0.36039604,0.36039604,0,0.335,0
5,"F","Y",10,620.407,662.925,1.06853243112989,137,8,"C","ND",0.36039604,0.36039604,0.165644172,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,82,4,"T","zEFD",0.307228916,0.303614458,0,0,0.885
5,"F","Y",10,620.407,662.925,1.06853243112989,161,3,"T","zED",0.282485876,0.300847458,0.47,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,32,9,"C","zFD",0.431034483,0.320689655,0.495,0,0.015
5,"F","Y",10,620.407,662.925,1.06853243112989,122,4,"C","zED",0.307228916,0.303614458,0,0.2625,0
5,"F","Y",10,620.407,662.925,1.06853243112989,72,9,"T","zED",0.431034483,0.320689655,0,1,0
5,"F","Y",10,620.407,662.925,1.06853243112989,92,9,"C","ND",0.431034483,0.320689655,0.71,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,66,14,"T","zFD",0.565749235,0.565749235,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,84,19,"C","zFD",0.470512821,0.497435897,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,94,1,"T","zEFD",0.242682927,0.280487805,0.67,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,20,16,"T","zED",0.417227456,0.390309556,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,40,16,"C","zEFD",0.417227456,0.390309556,0,0.6425,0.3575
5,"F","Y",10,620.407,662.925,1.06853243112989,75,5,"C","zFD",0.294520548,0.294520548,0,0,0.44
5,"F","Y",10,620.407,662.925,1.06853243112989,146,14,"C","zFD",0.565749235,0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,9,15,"C","zEFD",0.478571429,0.471428571,0.58,0.3225,0
5,"F","Y",10,620.407,662.925,1.06853243112989,130,10,"T","ND",0.232018561,0.232018561,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,150,10,"C","zEFD",0.232018561,0.232018561,0,1,0
5,"F","Y",10,620.407,662.925,1.06853243112989,135,5,"C","ND",0.294520548,0.294520548,0.19,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,155,5,"T","zFD",0.294520548,0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,51,11,"T","zED",0.462184874,0.476190476,0.09,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,71,11,"C","zEFD",0.462184874,0.476190476,0,0,0.3925
5,"F","Y",10,620.407,662.925,1.06853243112989,129,15,"C","ND",0.478571429,0.471428571,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,33,6,"T","zEFD",0.425,0.425,0,0.0925,0.15
5,"F","Y",10,620.407,662.925,1.06853243112989,114,1,"T","zFD",0.242682927,0.280487805,0,0,0.971910112
5,"F","Y",10,620.407,662.925,1.06853243112989,134,1,"C","ND",0.242682927,0.280487805,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,60,16,"C","ND",0.417227456,0.390309556,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,16,2,"C","ND",0.380519481,0.337662338,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,19,7,"C","zEFD",0.360759494,0.360759494,0,0.4625,0.13
5,"F","Y",10,620.407,662.925,1.06853243112989,39,7,"C","zED",0.360759494,0.360759494,0.43902439,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,59,7,"C","zFD",0.360759494,0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,79,7,"C","ND",0.360759494,0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,36,2,"C","zED",0.380519481,0.337662338,0,0.68,0
5,"F","Y",10,620.407,662.925,1.06853243112989,56,2,"T","zEFD",0.380519481,0.337662338,0.43718593,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,76,2,"C","zFD",0.380519481,0.337662338,0.645,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,96,2,"T","ND",0.380519481,0.337662338,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,85,17,"C","zED",0.341517857,0.424107143,0.53,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,53,6,"T","ND",0.425,0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,158,12,"T","zFD",0.636363636,0.515970516,0,0,1
5,"F","Y",10,620.407,662.925,1.06853243112989,154,1,"T","zED",0.242682927,0.280487805,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,144,19,"C","zED",0.470512821,0.497435897,NA,NA,NA
5,"F","Y",10,620.407,662.925,1.06853243112989,22,4,"C","zFD",0.307228916,0.303614458,0.37,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,62,4,"T","ND",0.307228916,0.303614458,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,143,18,"C","zEFD",0.56969697,0.454545455,NA,NA,NA
5,"F","Y",10,620.407,662.925,1.06853243112989,102,4,"T","zFD",0.307228916,0.303614458,0.695,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,163,18,"T","zED",0.56969697,0.454545455,0.0075,0.9925,0
5,"F","Y",10,620.407,662.925,1.06853243112989,142,4,"C","ND",0.307228916,0.303614458,0.675,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,46,14,"T","zEFD",0.565749235,0.565749235,0.0225,0.9775,0
5,"F","Y",10,620.407,662.925,1.06853243112989,15,5,"T","zEFD",0.294520548,0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,64,19,"T","zED",0.470512821,0.497435897,0.745,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,116,2,"T","zED",0.380519481,0.337662338,0.17,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,136,2,"C","zEFD",0.380519481,0.337662338,0.8675,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,98,12,"T","zED",0.636363636,0.515970516,0.61,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,118,12,"T","zEFD",0.636363636,0.515970516,0.9675,0.0325,0
5,"F","Y",10,620.407,662.925,1.06853243112989,164,19,"T","zFD",0.470512821,0.497435897,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,8,20,"C","ND",0.473684211,0.486215539,0.5,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,29,15,"T","zED",0.478571429,0.471428571,0.738461538,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,49,15,"T","ND",0.478571429,0.471428571,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,115,5,"T","zED",0.294520548,0.294520548,0.146031746,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,148,20,"T","zED",0.473684211,0.486215539,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,89,15,"T","zEFD",0.478571429,0.471428571,0.644444444,0.355555556,0
5,"F","Y",10,620.407,662.925,1.06853243112989,109,15,"C","zED",0.478571429,0.471428571,0.525,0.2925,0
5,"F","Y",10,620.407,662.925,1.06853243112989,13,6,"T","zED",0.425,0.425,0.2125,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,88,20,"T","ND",0.473684211,0.486215539,0.1525,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,125,17,"C","ND",0.341517857,0.424107143,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,156,2,"T","zFD",0.380519481,0.337662338,0.895,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,21,3,"C","zEFD",0.282485876,0.300847458,0.3175,0.54,0
5,"F","Y",10,620.407,662.925,1.06853243112989,41,3,"C","ND",0.282485876,0.300847458,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,81,3,"C","zED",0.282485876,0.300847458,0.43,0.4225,0
5,"F","Y",10,620.407,662.925,1.06853243112989,121,3,"T","ND",0.282485876,0.300847458,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,140,16,"T","ND",0.417227456,0.390309556,0.7425,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,160,16,"T","zFD",0.417227456,0.390309556,0.3175,0,0.6825
5,"F","Y",10,620.407,662.925,1.06853243112989,25,17,"C","zEFD",0.341517857,0.424107143,0,0.7525,0.2475
5,"F","Y",10,620.407,662.925,1.06853243112989,45,17,"T","ND",0.341517857,0.424107143,0.3225,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,65,17,"C","zFD",0.341517857,0.424107143,0.685,0,0.0075
5,"F","Y",10,620.407,662.925,1.06853243112989,107,13,"C","zED",0.529329609,0.488826816,0,0.3825,0
5,"F","Y",10,620.407,662.925,1.06853243112989,43,18,"T","ND",0.56969697,0.454545455,0.1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,63,18,"T","zEFD",0.56969697,0.454545455,0.0475,0,0.4275
5,"F","Y",10,620.407,662.925,1.06853243112989,147,13,"C","zFD",0.529329609,0.488826816,0.8925,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,23,18,"T","zFD",0.56969697,0.454545455,0,0,0.6
5,"F","Y",10,620.407,662.925,1.06853243112989,141,3,"C","zFD",0.282485876,0.300847458,0,0,1
5,"F","Y",10,620.407,662.925,1.06853243112989,95,5,"C","zEFD",0.294520548,0.294520548,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,83,18,"C","zED",0.56969697,0.454545455,0,1,0
5,"F","Y",10,620.407,662.925,1.06853243112989,123,18,"C","ND",0.56969697,0.454545455,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,44,19,"T","zEFD",0.470512821,0.497435897,0,1,0
5,"F","Y",10,620.407,662.925,1.06853243112989,48,20,"T","zFD",0.473684211,0.486215539,0.07,0,0.105
5,"F","Y",10,620.407,662.925,1.06853243112989,24,19,"T","ND",0.470512821,0.497435897,0.1575,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,162,4,"C","zEFD",0.307228916,0.303614458,0,0,0.130769231
5,"F","Y",10,620.407,662.925,1.06853243112989,28,20,"T","zEFD",0.473684211,0.486215539,0.3175,0.575,0.1075
5,"F","Y",10,620.407,662.925,1.06853243112989,128,20,"C","zFD",0.473684211,0.486215539,0,0,0.665
5,"F","Y",10,620.407,662.925,1.06853243112989,27,13,"T","zED",0.529329609,0.488826816,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,145,17,"T","zFD",0.341517857,0.424107143,0.0125,0,0.525
5,"F","Y",10,620.407,662.925,1.06853243112989,127,13,"C","ND",0.529329609,0.488826816,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,103,18,"C","zFD",0.56969697,0.454545455,0.5225,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,7,13,"C","zEFD",0.529329609,0.488826816,0,0,0.715
5,"F","Y",10,620.407,662.925,1.06853243112989,108,20,"C","zEFD",0.473684211,0.486215539,0.1725,0.7425,0.085
5,"F","Y",10,620.407,662.925,1.06853243112989,47,13,"T","ND",0.529329609,0.488826816,0.8675,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,87,13,"T","zEFD",0.529329609,0.488826816,0,0,0.8775
5,"F","Y",10,620.407,662.925,1.06853243112989,68,20,"C","zED",0.473684211,0.486215539,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,150,7,"C","zEFD",0.360759494,0.360759494,0,0,0
