"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","prop_phondiv_T_FD","Click.RT"
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,55,5,"T","ND",0.294520548,0.294520548,768
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,75,5,"C","zFD",0.294520548,0.294520548,1050
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,95,5,"C","zEFD",0.294520548,0.294520548,1071
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,115,5,"T","zED",0.294520548,0.294520548,1034
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,135,5,"C","ND",0.294520548,0.294520548,735
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,155,5,"T","zFD",0.294520548,0.294520548,1035
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,13,6,"T","zED",0.425,0.425,1167
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,33,6,"T","zEFD",0.425,0.425,480
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,53,6,"T","ND",0.425,0.425,621
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,73,6,"C","zFD",0.425,0.425,1040
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,93,6,"C","zED",0.425,0.425,664
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,113,6,"C","zEFD",0.425,0.425,872
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,133,6,"C","ND",0.425,0.425,741
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,153,6,"T","zFD",0.425,0.425,1726
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,19,7,"C","zEFD",0.360759494,0.360759494,1746
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,39,7,"C","zED",0.360759494,0.360759494,649
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,59,7,"C","zFD",0.360759494,0.360759494,1280
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,79,7,"C","ND",0.360759494,0.360759494,737
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,99,7,"T","zEFD",0.360759494,0.360759494,1468
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,119,7,"T","zED",0.360759494,0.360759494,1217
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,139,7,"T","zFD",0.360759494,0.360759494,1574
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,159,7,"T","ND",0.360759494,0.360759494,1087
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,17,8,"C","zEFD",0.36039604,0.36039604,1272
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,37,8,"T","zED",0.36039604,0.36039604,1071
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,57,8,"T","ND",0.36039604,0.36039604,676
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,77,8,"C","zFD",0.36039604,0.36039604,1058
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,117,8,"C","zED",0.36039604,0.36039604,1182
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,137,8,"C","ND",0.36039604,0.36039604,865
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,157,8,"T","zFD",0.36039604,0.36039604,949
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,12,9,"T","ND",0.431034483,0.320689655,1336
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,108,20,"C","zEFD",0.473684211,0.486215539,1191
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,128,20,"C","zFD",0.473684211,0.486215539,1225
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,148,20,"T","zED",0.473684211,0.486215539,1425
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,164,19,"T","zFD",0.470512821,0.497435897,595
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,8,20,"C","ND",0.473684211,0.486215539,1742
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,124,19,"C","zEFD",0.470512821,0.497435897,990
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,144,19,"C","zED",0.470512821,0.497435897,903
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,68,20,"C","zED",0.473684211,0.486215539,1184
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,88,20,"T","ND",0.473684211,0.486215539,1184
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,28,20,"T","zEFD",0.473684211,0.486215539,2045
1001,"F","zO",15,842.7040816,855.9393939,1.01570576503542,48,20,"T","zFD",0.473684211,0.486215539,918
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,61,20,"C","zEFD",0.473684211,0.486215539,2671
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,81,20,"T","ND",0.473684211,0.486215539,1955
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,145,19,"T","ND",0.470512821,0.497435897,1791
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,21,20,"T","zED",0.473684211,0.486215539,3779
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,41,20,"C","zFD",0.473684211,0.486215539,1511
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,36,6,"C","ND",0.425,0.425,1097
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,56,6,"C","zEFD",0.425,0.425,1312
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,76,6,"C","zED",0.425,0.425,1343
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,96,6,"C","zFD",0.425,0.425,1026
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,116,6,"T","ND",0.425,0.425,1337
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,136,6,"T","zEFD",0.425,0.425,1375
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,156,6,"T","zED",0.425,0.425,1719
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,10,7,"T","ND",0.360759494,0.360759494,1035
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,30,7,"T","zFD",0.360759494,0.360759494,883
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,50,7,"T","zED",0.360759494,0.360759494,1258
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,70,7,"T","zEFD",0.360759494,0.360759494,1087
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,110,7,"C","zFD",0.360759494,0.360759494,6758
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,130,7,"C","zED",0.360759494,0.360759494,2941
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,150,7,"C","zEFD",0.360759494,0.360759494,1020
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,12,8,"T","zFD",0.36039604,0.36039604,1682
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,32,8,"C","ND",0.36039604,0.36039604,1619
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,52,8,"C","zED",0.36039604,0.36039604,1082
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,72,8,"T","zEFD",0.36039604,0.36039604,832
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,92,8,"C","zFD",0.36039604,0.36039604,1022
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,112,8,"T","ND",0.36039604,0.36039604,2119
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,132,8,"T","zED",0.36039604,0.36039604,1003
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,152,8,"C","zEFD",0.36039604,0.36039604,1264
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,17,9,"C","zED",0.431034483,0.320689655,1616
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,37,9,"T","zEFD",0.431034483,0.320689655,1709
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,57,9,"T","zFD",0.431034483,0.320689655,1049
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,77,9,"C","ND",0.431034483,0.320689655,1052
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,97,9,"T","zED",0.431034483,0.320689655,849
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,117,9,"C","zEFD",0.431034483,0.320689655,500
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,137,9,"C","zFD",0.431034483,0.320689655,1020
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,101,20,"C","zED",0.473684211,0.486215539,1750
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,121,20,"T","zFD",0.473684211,0.486215539,1958
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,141,20,"T","zEFD",0.473684211,0.486215539,1124
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,161,20,"C","ND",0.473684211,0.486215539,1650
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,54,5,"T","zED",0.294520548,0.294520548,1157
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,74,5,"C","zEFD",0.294520548,0.294520548,1574
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,94,5,"C","zFD",0.294520548,0.294520548,1672
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,114,5,"T","ND",0.294520548,0.294520548,1142
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,134,5,"C","zED",0.294520548,0.294520548,994
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,154,5,"T","zEFD",0.294520548,0.294520548,783
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,16,6,"T","zFD",0.425,0.425,1914
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,58,11,"T","zFD",0.462184874,0.476190476,1146
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,78,11,"C","ND",0.462184874,0.476190476,826
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,98,11,"C","zEFD",0.462184874,0.476190476,1218
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,118,11,"T","zED",0.462184874,0.476190476,1334
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,138,11,"C","zFD",0.462184874,0.476190476,1051
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,158,11,"T","ND",0.462184874,0.476190476,2415
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,11,12,"T","zFD",0.636363636,0.515970516,1290
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,31,12,"T","ND",0.636363636,0.515970516,813
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,51,12,"T","zEFD",0.636363636,0.515970516,926
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,91,12,"C","zFD",0.636363636,0.515970516,1593
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,111,12,"C","ND",0.636363636,0.515970516,1161
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,131,12,"C","zEFD",0.636363636,0.515970516,1075
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,151,12,"C","zED",0.636363636,0.515970516,1007
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,22,13,"C","zFD",0.529329609,0.488826816,1694
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,42,13,"C","ND",0.529329609,0.488826816,1311
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,62,13,"C","zED",0.529329609,0.488826816,798
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,82,13,"T","zEFD",0.529329609,0.488826816,1860
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,102,13,"T","zFD",0.529329609,0.488826816,1698
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,142,13,"T","zED",0.529329609,0.488826816,1512
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,162,13,"C","zEFD",0.529329609,0.488826816,931
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,23,14,"C","zFD",0.565749235,0.565749235,1314
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,43,14,"C","zEFD",0.565749235,0.565749235,1057
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,63,14,"C","zED",0.565749235,0.565749235,810
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,83,14,"C","ND",0.565749235,0.565749235,860
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,103,14,"T","zFD",0.565749235,0.565749235,2902
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,143,14,"T","zED",0.565749235,0.565749235,2120
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,163,14,"T","ND",0.565749235,0.565749235,869
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,20,15,"T","zFD",0.478571429,0.471428571,1744
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,40,15,"C","ND",0.478571429,0.471428571,2953
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,157,9,"T","ND",0.431034483,0.320689655,1187
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,19,10,"C","zEFD",0.232018561,0.232018561,1309
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,39,10,"T","ND",0.232018561,0.232018561,1307
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,59,10,"C","zED",0.232018561,0.232018561,1607
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,79,10,"C","zFD",0.232018561,0.232018561,764
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,99,10,"T","zEFD",0.232018561,0.232018561,2359
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,119,10,"C","ND",0.232018561,0.232018561,1554
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,139,10,"T","zED",0.232018561,0.232018561,901
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,159,10,"T","zFD",0.232018561,0.232018561,1528
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,18,11,"T","zEFD",0.462184874,0.476190476,1544
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,38,11,"C","zED",0.462184874,0.476190476,1154
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,15,1,"T","zED",0.242682927,0.280487805,1101
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,35,1,"C","ND",0.242682927,0.280487805,1750
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,55,1,"T","zFD",0.242682927,0.280487805,2030
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,75,1,"T","zEFD",0.242682927,0.280487805,902
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,95,1,"C","zED",0.242682927,0.280487805,1642
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,115,1,"T","ND",0.242682927,0.280487805,942
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,135,1,"C","zFD",0.242682927,0.280487805,1829
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,155,1,"C","zEFD",0.242682927,0.280487805,1923
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,13,2,"T","zFD",0.380519481,0.337662338,1246
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,33,2,"C","zEFD",0.380519481,0.337662338,1587
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,53,2,"T","zED",0.380519481,0.337662338,1347
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,73,2,"T","ND",0.380519481,0.337662338,808
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,93,2,"C","zFD",0.380519481,0.337662338,1930
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,113,2,"T","zEFD",0.380519481,0.337662338,1228
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,133,2,"C","zED",0.380519481,0.337662338,1158
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,153,2,"C","ND",0.380519481,0.337662338,1415
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,8,3,"T","zED",0.282485876,0.300847458,1807
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,28,3,"C","zFD",0.282485876,0.300847458,1746
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,48,3,"T","ND",0.282485876,0.300847458,940
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,68,3,"T","zEFD",0.282485876,0.300847458,1374
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,88,3,"C","zED",0.282485876,0.300847458,1573
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,108,3,"T","zFD",0.282485876,0.300847458,582
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,128,3,"C","ND",0.282485876,0.300847458,3061
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,148,3,"C","zEFD",0.282485876,0.300847458,1303
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,7,4,"C","zEFD",0.307228916,0.303614458,1136
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,27,4,"C","ND",0.307228916,0.303614458,1263
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,47,4,"C","zED",0.307228916,0.303614458,991
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,67,4,"T","zFD",0.307228916,0.303614458,1320
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,87,4,"T","zEFD",0.307228916,0.303614458,1364
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,107,4,"T","ND",0.307228916,0.303614458,1399
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,127,4,"T","zED",0.307228916,0.303614458,1538
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,147,4,"C","zFD",0.307228916,0.303614458,842
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,14,5,"T","zFD",0.294520548,0.294520548,1454
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,34,5,"C","ND",0.294520548,0.294520548,1649
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,140,15,"T","zED",0.478571429,0.471428571,1360
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,160,15,"C","zEFD",0.478571429,0.471428571,1174
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,9,16,"T","zFD",0.417227456,0.390309556,1290
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,29,16,"T","ND",0.417227456,0.390309556,1273
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,49,16,"T","zEFD",0.417227456,0.390309556,1188
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,69,16,"C","zED",0.417227456,0.390309556,1648
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,89,16,"C","zFD",0.417227456,0.390309556,724
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,109,16,"C","ND",0.417227456,0.390309556,1026
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,129,16,"C","zEFD",0.417227456,0.390309556,1081
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,149,16,"T","zED",0.417227456,0.390309556,1169
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,24,17,"T","zFD",0.341517857,0.424107143,3202
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,44,17,"C","ND",0.341517857,0.424107143,1472
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,64,17,"T","zEFD",0.341517857,0.424107143,2281
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,84,17,"C","zED",0.341517857,0.424107143,1643
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,104,17,"C","zFD",0.341517857,0.424107143,1308
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,124,17,"T","ND",0.341517857,0.424107143,1728
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,144,17,"C","zEFD",0.341517857,0.424107143,1250
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,164,17,"T","zED",0.341517857,0.424107143,1257
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,6,18,"T","zED",0.56969697,0.454545455,3127
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,26,18,"C","zEFD",0.56969697,0.454545455,1762
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,46,18,"C","ND",0.56969697,0.454545455,1390
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,66,18,"C","zFD",0.56969697,0.454545455,1656
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,86,18,"C","zED",0.56969697,0.454545455,868
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,106,18,"T","zEFD",0.56969697,0.454545455,1697
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,126,18,"T","ND",0.56969697,0.454545455,1944
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,146,18,"T","zFD",0.56969697,0.454545455,1006
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,5,19,"T","zFD",0.470512821,0.497435897,1731
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,25,19,"C","zED",0.470512821,0.497435897,1027
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,45,19,"C","zEFD",0.470512821,0.497435897,2286
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,65,19,"C","ND",0.470512821,0.497435897,660
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,85,19,"C","zFD",0.470512821,0.497435897,1099
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,105,19,"T","zED",0.470512821,0.497435897,789
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,125,19,"T","zEFD",0.470512821,0.497435897,684
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,80,15,"T","zEFD",0.478571429,0.471428571,1312
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,100,15,"C","zFD",0.478571429,0.471428571,1210
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,120,15,"T","ND",0.478571429,0.471428571,1187
1002,"F","zO",7,759.1914894,737.2346939,0.971078712279358,60,15,"C","zED",0.478571429,0.471428571,1352
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,35,5,"C","zED",0.294520548,0.294520548,1937
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,55,5,"T","ND",0.294520548,0.294520548,1741
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,75,5,"C","zFD",0.294520548,0.294520548,1825
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,14,1,"C","zEFD",0.242682927,0.280487805,3795
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,34,1,"C","zFD",0.242682927,0.280487805,2609
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,54,1,"T","ND",0.242682927,0.280487805,1796
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,74,1,"C","zED",0.242682927,0.280487805,2187
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,94,1,"T","zEFD",0.242682927,0.280487805,1528
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,114,1,"T","zFD",0.242682927,0.280487805,1272
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,134,1,"C","ND",0.242682927,0.280487805,1368
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,154,1,"T","zED",0.242682927,0.280487805,1708
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,16,2,"C","ND",0.380519481,0.337662338,2048
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,36,2,"C","zED",0.380519481,0.337662338,2332
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,56,2,"T","zEFD",0.380519481,0.337662338,1425
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,76,2,"C","zFD",0.380519481,0.337662338,1962
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,96,2,"T","ND",0.380519481,0.337662338,1644
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,116,2,"T","zED",0.380519481,0.337662338,1352
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,136,2,"C","zEFD",0.380519481,0.337662338,2054
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,156,2,"T","zFD",0.380519481,0.337662338,1410
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,21,3,"C","zEFD",0.282485876,0.300847458,2426
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,41,3,"C","ND",0.282485876,0.300847458,1918
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,61,3,"T","zFD",0.282485876,0.300847458,8527
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,81,3,"C","zED",0.282485876,0.300847458,1617
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,101,3,"T","zEFD",0.282485876,0.300847458,2709
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,121,3,"T","ND",0.282485876,0.300847458,2119
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,141,3,"C","zFD",0.282485876,0.300847458,1901
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,161,3,"T","zED",0.282485876,0.300847458,1910
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,22,4,"C","zFD",0.307228916,0.303614458,1651
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,42,4,"T","zED",0.307228916,0.303614458,1343
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,62,4,"T","ND",0.307228916,0.303614458,2292
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,82,4,"T","zEFD",0.307228916,0.303614458,920
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,102,4,"T","zFD",0.307228916,0.303614458,1191
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,122,4,"C","zED",0.307228916,0.303614458,1277
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,142,4,"C","ND",0.307228916,0.303614458,1648
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,162,4,"C","zEFD",0.307228916,0.303614458,934
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,15,5,"T","zEFD",0.294520548,0.294520548,1665
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,50,10,"C","ND",0.232018561,0.232018561,3929
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,70,10,"T","zEFD",0.232018561,0.232018561,1613
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,90,10,"C","zFD",0.232018561,0.232018561,2233
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,95,5,"C","zEFD",0.294520548,0.294520548,1171
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,115,5,"T","zED",0.294520548,0.294520548,1603
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,135,5,"C","ND",0.294520548,0.294520548,1427
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,155,5,"T","zFD",0.294520548,0.294520548,1119
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,13,6,"T","zED",0.425,0.425,2980
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,33,6,"T","zEFD",0.425,0.425,1628
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,53,6,"T","ND",0.425,0.425,2881
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,73,6,"C","zFD",0.425,0.425,1609
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,93,6,"C","zED",0.425,0.425,1338
1005,"F","zO",12,903.5368421,846.5051546,0.936879510781822,113,6,"C","zEFD",0.425,0.425,1283
