"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,156,1,"T","ND",0.2426829,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,19,2,"C","zEFD",0.3805195,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,39,2,"T","ND",0.3805195,0.5825,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,59,2,"T","zED",0.3805195,0.72,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,79,2,"C","zFD",0.3805195,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,53,7,"T","zED",0.3607595,0.5875,0.25,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,73,7,"T","zFD",0.3607595,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,93,7,"T","zEFD",0.3607595,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,113,7,"C","ND",0.3607595,0.2575,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,133,7,"C","zED",0.3607595,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,153,7,"C","zFD",0.3607595,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,10,8,"C","zED",0.360396,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,30,8,"T","zFD",0.360396,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,50,8,"T","zEFD",0.360396,0.34,0.5275,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,70,8,"T","ND",0.360396,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,90,8,"T","zED",0.360396,0.5825,0.3,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,110,8,"C","zFD",0.360396,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,130,8,"C","zEFD",0.360396,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,150,8,"C","ND",0.360396,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,11,9,"C","zED",0.4310345,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,31,9,"T","zEFD",0.4310345,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,51,9,"C","ND",0.4310345,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,71,9,"C","zFD",0.4310345,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,91,9,"T","zED",0.4310345,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,111,9,"C","zEFD",0.4310345,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,131,9,"T","ND",0.4310345,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,151,9,"T","zFD",0.4310345,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,18,10,"T","zED",0.2320186,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,38,10,"C","zFD",0.2320186,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,58,10,"T","zEFD",0.2320186,0.7025,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,78,10,"C","ND",0.2320186,0.005,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,98,10,"C","zED",0.2320186,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,118,10,"T","zFD",0.2320186,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,138,10,"C","zEFD",0.2320186,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,158,10,"T","ND",0.2320186,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,17,11,"T","zED",0.4621849,0.0725,0.42,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,37,11,"C","ND",0.4621849,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,57,11,"T","zFD",0.4621849,0.965,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,77,11,"T","zEFD",0.4621849,0.89,0.11,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,97,11,"C","zED",0.4621849,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,117,11,"T","ND",0.4621849,0.43,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,137,11,"C","zFD",0.4621849,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,157,11,"C","zEFD",0.4621849,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,12,12,"T","zFD",0.6363636,0.9925,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,32,12,"C","zEFD",0.6363636,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,52,12,"C","ND",0.6363636,0.475,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,72,12,"C","zED",0.6363636,0.255,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,92,12,"C","zFD",0.6363636,0.3975,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,112,12,"T","zEFD",0.6363636,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,132,12,"T","ND",0.6363636,0.9125,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,152,12,"T","zED",0.6363636,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,14,13,"C","zED",0.5293296,0.2375,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,34,13,"C","ND",0.5293296,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,54,13,"T","zFD",0.5293296,0.8075,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,74,13,"T","zEFD",0.5293296,0.7075,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,94,13,"T","zED",0.5293296,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,114,13,"T","ND",0.5293296,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,134,13,"C","zFD",0.5293296,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,154,13,"C","zEFD",0.5293296,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,22,14,"C","zED",0.5657492,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,42,14,"C","ND",0.5657492,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,62,14,"T","zFD",0.5657492,0.59,0,0.0975
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,82,14,"C","zEFD",0.5657492,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,102,14,"T","zED",0.5657492,0.6225,0.3775,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,122,14,"T","ND",0.5657492,0.6,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,142,14,"C","zFD",0.5657492,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,162,14,"T","zEFD",0.5657492,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,20,15,"C","zEFD",0.4785714,0,0.3525,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,40,15,"T","zFD",0.4785714,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,60,15,"C","zED",0.4785714,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,80,15,"T","ND",0.4785714,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,100,15,"T","zEFD",0.4785714,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,120,15,"C","zFD",0.4785714,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,140,15,"T","zED",0.4785714,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,160,15,"C","ND",0.4785714,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,24,16,"T","ND",0.4172275,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,44,16,"C","zFD",0.4172275,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,64,16,"T","zEFD",0.4172275,0.65,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,84,16,"T","zED",0.4172275,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,104,16,"C","ND",0.4172275,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,124,16,"T","zFD",0.4172275,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,144,16,"C","zEFD",0.4172275,0.0875,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,164,16,"C","zED",0.4172275,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,21,17,"T","zEFD",0.3415179,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,41,17,"T","zFD",0.3415179,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,61,17,"C","zED",0.3415179,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,81,17,"C","ND",0.3415179,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,101,17,"C","zEFD",0.3415179,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,121,17,"C","zFD",0.3415179,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,141,17,"T","zED",0.3415179,0.48,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,161,17,"T","ND",0.3415179,0.92,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,159,2,"T","zFD",0.3805195,0.185,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,8,3,"C","zEFD",0.2824859,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,28,3,"C","ND",0.2824859,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,48,3,"T","zFD",0.2824859,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,68,3,"C","zED",0.2824859,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,88,3,"T","zEFD",0.2824859,0.8175,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,108,3,"T","ND",0.2824859,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,128,3,"C","zFD",0.2824859,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,148,3,"T","zED",0.2824859,0.83,0.17,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,6,4,"C","ND",0.3072289,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,26,4,"T","zFD",0.3072289,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,46,4,"T","zED",0.3072289,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,66,4,"T","zEFD",0.3072289,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,86,4,"T","ND",0.3072289,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,106,4,"C","zFD",0.3072289,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,126,4,"C","zED",0.3072289,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,146,4,"C","zEFD",0.3072289,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,5,5,"T","zEFD",0.2945205,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,25,5,"T","zED",0.2945205,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,45,5,"C","ND",0.2945205,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,65,5,"C","zFD",0.2945205,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,85,5,"C","zEFD",0.2945205,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,105,5,"C","zED",0.2945205,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,125,5,"T","ND",0.2945205,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,145,5,"T","zFD",0.2945205,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,9,6,"T","zEFD",0.425,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,29,6,"C","ND",0.425,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,49,6,"T","zED",0.425,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,69,6,"T","zFD",0.425,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,89,6,"C","zEFD",0.425,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,109,6,"T","ND",0.425,0.9775,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,129,6,"C","zED",0.425,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,149,6,"C","zFD",0.425,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,13,7,"C","zEFD",0.3607595,0.335,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,33,7,"T","ND",0.3607595,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,147,18,"T","zEFD",0.569697,0.3775,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,23,19,"T","zFD",0.4705128,0.785,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,43,19,"T","zEFD",0.4705128,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,63,19,"T","ND",0.4705128,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,83,19,"C","zED",0.4705128,0.065,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,103,19,"C","zFD",0.4705128,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,7,18,"C","zED",0.569697,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,27,18,"C","zFD",0.569697,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,47,18,"C","ND",0.569697,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,67,18,"C","zEFD",0.569697,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,87,18,"T","zED",0.569697,0.61,0.0825,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,107,18,"T","zFD",0.569697,0.9625,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,127,18,"T","ND",0.569697,0.545,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,95,20,"C","zFD",0.4736842,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,115,20,"C","ND",0.4736842,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,135,20,"T","zED",0.4736842,0.465,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,155,20,"T","zEFD",0.4736842,0.7875,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,163,19,"T","zED",0.4705128,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,15,20,"T","zFD",0.4736842,0.045,0,0.015
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,123,19,"C","zEFD",0.4705128,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,143,19,"C","ND",0.4705128,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,75,20,"C","zEFD",0.4736842,0,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,35,20,"T","ND",0.4736842,1,0,0
1219,"E","zO",13,826.8478,858.7935,0.962801651386509,55,20,"C","zED",0.4736842,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,61,3,"T","zFD",0.2824859,0.3925,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,41,3,"C","ND",0.2824859,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,116,2,"T","zED",0.3805195,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,136,2,"C","zEFD",0.3805195,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,156,2,"T","zFD",0.3805195,0.515,0,0.0225
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,21,3,"C","zEFD",0.2824859,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,73,6,"C","zFD",0.425,0.505,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,93,6,"C","zED",0.425,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,113,6,"C","zEFD",0.425,0,0,1
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,133,6,"C","ND",0.425,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,153,6,"T","zFD",0.425,0.3325,0,0.6675
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,19,7,"C","zEFD",0.3607595,0.58,0,0.255
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,39,7,"C","zED",0.3607595,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,59,7,"C","zFD",0.3607595,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,79,7,"C","ND",0.3607595,0.2775,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,99,7,"T","zEFD",0.3607595,0.3425,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,119,7,"T","zED",0.3607595,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,139,7,"T","zFD",0.3607595,0.1975,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,159,7,"T","ND",0.3607595,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,17,8,"C","zEFD",0.360396,0.53,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,37,8,"T","zED",0.360396,0.6575,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,57,8,"T","ND",0.360396,0.1625,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,81,3,"C","zED",0.2824859,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,101,3,"T","zEFD",0.2824859,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,121,3,"T","ND",0.2824859,0.5975,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,141,3,"C","zFD",0.2824859,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,161,3,"T","zED",0.2824859,0.8,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,22,4,"C","zFD",0.3072289,0,0,0.5825
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,42,4,"T","zED",0.3072289,0.2725,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,62,4,"T","ND",0.3072289,0.98,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,82,4,"T","zEFD",0.3072289,0,0.1325,0.8675
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,102,4,"T","zFD",0.3072289,0.1975,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,122,4,"C","zED",0.3072289,0,1,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,142,4,"C","ND",0.3072289,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,162,4,"C","zEFD",0.3072289,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,15,5,"T","zEFD",0.2945205,0.0225,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,35,5,"C","zED",0.2945205,0.425,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,55,5,"T","ND",0.2945205,0.8425,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,75,5,"C","zFD",0.2945205,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,95,5,"C","zEFD",0.2945205,0,0.6425,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,115,5,"T","zED",0.2945205,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,135,5,"C","ND",0.2945205,0.2175,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,155,5,"T","zFD",0.2945205,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,13,6,"T","zED",0.425,0.1825,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,33,6,"T","zEFD",0.425,0,1,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,53,6,"T","ND",0.425,0.7675,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,71,11,"C","zEFD",0.4621849,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,91,11,"C","ND",0.4621849,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,111,11,"T","zFD",0.4621849,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,131,11,"C","zED",0.4621849,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,151,11,"T","zEFD",0.4621849,0,0,1
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,18,12,"C","zED",0.6363636,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,38,12,"C","zEFD",0.6363636,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,58,12,"C","ND",0.6363636,0.4725,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,78,12,"C","zFD",0.6363636,0,0,0.8725
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,98,12,"T","zED",0.6363636,0.735,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,118,12,"T","zEFD",0.6363636,0,1,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,138,12,"T","ND",0.6363636,0.1325,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,158,12,"T","zFD",0.6363636,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,7,13,"C","zEFD",0.5293296,0.24,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,27,13,"T","zED",0.5293296,0.3075,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,47,13,"T","ND",0.5293296,0.185,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,77,8,"C","zFD",0.360396,0,0,0.5275
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,97,8,"T","zEFD",0.360396,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,117,8,"C","zED",0.360396,0,1,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,137,8,"C","ND",0.360396,0.925,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,157,8,"T","zFD",0.360396,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,12,9,"T","ND",0.4310345,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,32,9,"C","zFD",0.4310345,0.3325,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,52,9,"C","zEFD",0.4310345,0,0.07,0.47
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,72,9,"T","zED",0.4310345,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,92,9,"C","ND",0.4310345,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,112,9,"T","zFD",0.4310345,0,0,1
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,132,9,"T","zEFD",0.4310345,0.4625,0,0.5375
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,152,9,"C","zED",0.4310345,0.105,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,10,10,"T","zFD",0.2320186,0.375,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,30,10,"T","zED",0.2320186,0,0.3025,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,50,10,"C","ND",0.2320186,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,70,10,"T","zEFD",0.2320186,0.445,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,90,10,"C","zFD",0.2320186,0,0,0.17
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,110,10,"C","zED",0.2320186,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,130,10,"T","ND",0.2320186,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,150,10,"C","zEFD",0.2320186,0.495,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,11,11,"T","ND",0.4621849,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,31,11,"C","zFD",0.4621849,0,0,1
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,51,11,"T","zED",0.4621849,0.335,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,80,16,"C","zFD",0.4172275,0,0,0.5625
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,100,16,"C","zED",0.4172275,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,120,16,"T","zEFD",0.4172275,0,0.275,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,140,16,"T","ND",0.4172275,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,160,16,"T","zFD",0.4172275,0.4575,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,5,17,"T","zED",0.3415179,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,25,17,"C","zEFD",0.3415179,0.965,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,45,17,"T","ND",0.3415179,0.54,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,65,17,"C","zFD",0.3415179,0,0,0.815
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,85,17,"C","zED",0.3415179,0,0.4875,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,105,17,"T","zEFD",0.3415179,0,0.47,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,125,17,"C","ND",0.3415179,0.795,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,145,17,"T","zFD",0.3415179,1,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,23,18,"T","zFD",0.569697,0,0,1
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,43,18,"T","ND",0.569697,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,63,18,"T","zEFD",0.569697,0.91,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,83,18,"C","zED",0.569697,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,103,18,"C","zFD",0.569697,0.6525,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,123,18,"C","ND",0.569697,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,143,18,"C","zEFD",0.569697,0,0,0.7325
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,163,18,"T","zED",0.569697,0.7225,0.2775,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,24,19,"T","ND",0.4705128,0.7575,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,44,19,"T","zEFD",0.4705128,0,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,64,19,"T","zED",0.4705128,0.125,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,84,19,"C","zFD",0.4705128,0.4025,0,0
1221,"E","zO",14,967.5506,1039.191,0.931061373703198,104,19,"C","ND",0.4705128,0,0,0
